date,location,location_name,value,weekly_rate
2023-04-29,30,Montana,0,0.0
2023-04-29,37,North Carolina,10,0.0943702306465059
2023-04-29,38,North Dakota,5,0.6476172219552601
2023-04-29,31,Nebraska,4,0.2039250473488469
2023-04-29,33,New Hampshire,2,0.143400836887284
2023-04-29,34,New Jersey,15,0.1620896686530575
2023-04-29,35,New Mexico,2,0.0952345126064305
2023-04-29,32,Nevada,4,0.1263607872150682
2023-04-29,36,New York,37,0.1882262927712455
2023-04-29,39,Ohio,19,0.1617117202611933
2023-04-29,40,Oklahoma,21,0.5248338900737917
2023-04-29,41,Oregon,5,0.1179616695351012
2023-04-29,42,Pennsylvania,80,0.6168424513442385
2023-04-29,72,Puerto Rico,36,1.1173916106858643
2023-04-29,44,Rhode Island,1,0.0917103054870275
2023-04-29,45,South Carolina,27,0.5146740235823638
2023-04-29,46,South Dakota,3,0.3309585220716238
2023-04-29,47,Tennessee,18,0.2560234130566535
2023-04-29,48,Texas,110,0.3677134365063693
2023-04-29,US,US,906,0.2727272185430571
2023-04-29,49,Utah,0,0.0
2023-04-29,51,Virginia,31,0.361142636662781
2023-04-29,50,Vermont,2,0.3091620163546706
2023-04-29,53,Washington,14,0.1809759619971162
2023-04-29,55,Wisconsin,0,0.0
2023-04-29,54,West Virginia,5,0.2816937909617983
2023-04-29,56,Wyoming,1,0.1728360494518504
2023-04-22,02,Alaska,1,0.1405627570541419
2023-04-22,01,Alabama,20,0.3949620224267335
2023-04-22,05,Arkansas,8,0.2629954258520559
2023-04-22,04,Arizona,37,0.5040172902450314
2023-04-22,06,California,37,0.0951485772034655
2023-04-22,08,Colorado,12,0.2067629400863028
2023-04-22,09,Connecticut,8,0.2209280136445141
2023-04-22,11,District of Columbia,3,0.4487148805820131
2023-04-22,10,Delaware,0,0.0
2023-04-22,12,Florida,152,0.6851830782138287
2023-04-22,13,Georgia,44,0.405326207452954
2023-04-22,15,Hawaii,2,0.1429616069456467
2023-04-22,19,Iowa,0,0.0
2023-04-22,16,Idaho,3,0.1549970266403723
2023-04-22,17,Illinois,25,0.1989955342218192
2023-04-22,18,Indiana,10,0.1463712874569613
2023-04-22,20,Kansas,2,0.0685764993137206
2023-04-22,21,Kentucky,12,0.2670001795576207
2023-04-22,22,Louisiana,25,0.546439248851494
2023-04-22,25,Massachusetts,9,0.1289645493649069
2023-04-22,24,Maryland,10,0.1630488836858178
2023-04-22,23,Maine,5,0.3611299901844869
2023-04-22,26,Michigan,8,0.0797442204130252
2023-04-22,27,Minnesota,8,0.1399445959344695
2023-04-22,29,Missouri,19,0.3082145504196016
2023-04-22,28,Mississippi,33,1.1273167640543094
2023-04-22,30,Montana,2,0.1786411305125303
2023-04-22,37,North Carolina,13,0.1226812998404576
2023-04-22,38,North Dakota,3,0.388570333173156
2023-04-22,31,Nebraska,7,0.3568688328604821
2023-04-22,33,New Hampshire,1,0.071700418443642
2023-04-22,34,New Jersey,35,0.3782092268571342
2023-04-22,35,New Mexico,8,0.3809380504257221
2023-04-22,32,Nevada,0,0.0
2023-04-22,36,New York,47,0.2390982637905011
2023-04-22,39,Ohio,18,0.1532005770895516
2023-04-22,40,Oklahoma,15,0.3748813500527083
2023-04-22,41,Oregon,1,0.0235923339070202
2023-04-22,42,Pennsylvania,82,0.6322635126278444
2023-04-22,72,Puerto Rico,33,1.024275643128709
2023-04-22,44,Rhode Island,1,0.0917103054870275
2023-04-22,45,South Carolina,21,0.4003020183418385
2023-04-22,46,South Dakota,4,0.4412780294288317
2023-04-22,47,Tennessee,22,0.312917504847021
2023-04-22,48,Texas,102,0.3409706411240879
2023-04-22,US,US,986,0.296809092145093
2023-04-22,49,Utah,6,0.1777125901669254
2023-04-22,51,Virginia,45,0.5242393112846823
2023-04-22,50,Vermont,0,0.0
2023-04-22,53,Washington,18,0.232683379710578
2023-04-22,55,Wisconsin,5,0.0848749164406447
2023-04-22,54,West Virginia,4,0.2253550327694387
2023-04-22,56,Wyoming,0,0.0
2023-04-15,02,Alaska,2,0.2811255141082839
2023-04-15,01,Alabama,16,0.3159696179413868
2023-04-15,05,Arkansas,17,0.5588652799356187
2023-04-15,04,Arizona,47,0.6402381795004453
2023-04-15,06,California,34,0.0874338277004818
2023-04-15,08,Colorado,18,0.3101444101294542
2023-04-15,09,Connecticut,11,0.3037760187612069
2023-04-15,11,District of Columbia,3,0.4487148805820131
2023-04-15,10,Delaware,0,0.0
2023-04-15,12,Florida,130,0.5860118432091956
2023-04-15,13,Georgia,29,0.2671468185485379
2023-04-15,15,Hawaii,1,0.0714808034728233
2023-04-15,19,Iowa,5,0.1562390632655714
2023-04-15,16,Idaho,2,0.1033313510935815
2023-04-15,17,Illinois,35,0.2785937479105469
2023-04-15,18,Indiana,17,0.2488311886768343
2023-04-15,20,Kansas,8,0.2743059972548827
2023-04-15,21,Kentucky,14,0.3115002094838909
2023-04-15,22,Louisiana,14,0.3060059793568366
2023-04-15,25,Massachusetts,10,0.1432939437387854
2023-04-15,24,Maryland,13,0.2119635487915632
2023-04-15,23,Maine,0,0.0
2023-04-15,26,Michigan,16,0.1594884408260504
2023-04-15,27,Minnesota,12,0.2099168939017043
2023-04-15,29,Missouri,18,0.2919927319764647
2023-04-15,28,Mississippi,16,0.5465778249960288
2023-04-15,30,Montana,0,0.0
2023-04-15,37,North Carolina,25,0.2359255766162648
2023-04-15,38,North Dakota,5,0.6476172219552601
2023-04-15,31,Nebraska,6,0.3058875710232704
2023-04-15,33,New Hampshire,0,0.0
2023-04-15,34,New Jersey,45,0.4862690059591726
2023-04-15,35,New Mexico,4,0.190469025212861
2023-04-15,32,Nevada,8,0.2527215744301365
2023-04-15,36,New York,75,0.3815397826444166
2023-04-15,39,Ohio,25,0.2127785792910439
2023-04-15,40,Oklahoma,19,0.4748497100667638
2023-04-15,41,Oregon,3,0.0707770017210607
2023-04-15,42,Pennsylvania,66,0.5088950223589968
2023-04-15,72,Puerto Rico,34,1.055314298981094
2023-04-15,44,Rhode Island,1,0.0917103054870275
2023-04-15,45,South Carolina,22,0.4193640192152593
2023-04-15,46,South Dakota,4,0.4412780294288317
2023-04-15,47,Tennessee,25,0.3555880736897966
2023-04-15,48,Texas,114,0.38108483419751
2023-04-15,US,US,1055,0.3175797081268491
2023-04-15,49,Utah,3,0.0888562950834627
2023-04-15,51,Virginia,35,0.4077416865547528
2023-04-15,50,Vermont,1,0.1545810081773353
2023-04-15,53,Washington,27,0.3490250695658671
2023-04-15,55,Wisconsin,10,0.1697498328812895
2023-04-15,54,West Virginia,7,0.3943713073465177
2023-04-15,56,Wyoming,3,0.5185081483555514
2023-04-08,02,Alaska,2,0.2811255141082839
2023-04-08,01,Alabama,17,0.3357177190627235
2023-04-08,05,Arkansas,16,0.5259908517041118
2023-04-08,04,Arizona,42,0.5721277348727384
2023-04-08,06,California,45,0.1157212425447553
2023-04-08,08,Colorado,7,0.1206117150503433
2023-04-08,09,Connecticut,22,0.6075520375224138
2023-04-08,11,District of Columbia,4,0.5982865074426842
2023-04-08,10,Delaware,0,0.0
2023-04-08,12,Florida,185,0.8339399307207783
2023-04-08,13,Georgia,49,0.4513860037544261
2023-04-08,15,Hawaii,3,0.21444241041847
2023-04-08,19,Iowa,2,0.0624956253062285
2023-04-08,16,Idaho,5,0.2583283777339538
2023-04-08,17,Illinois,25,0.1989955342218192
2023-04-08,18,Indiana,18,0.2634683174225304
2023-04-08,20,Kansas,5,0.1714412482843017
2023-04-08,21,Kentucky,19,0.4227502842995662
2023-04-08,22,Louisiana,18,0.3934362591730757
2023-04-08,25,Massachusetts,11,0.157623338112664
2023-04-08,24,Maryland,12,0.1956586604229814
2023-04-08,23,Maine,3,0.2166779941106921
2023-04-08,26,Michigan,25,0.2492006887907038
2023-04-08,27,Minnesota,12,0.2099168939017043
2023-04-08,29,Missouri,29,0.470432734850971
2023-04-08,28,Mississippi,26,0.8881889656185468
2023-04-08,30,Montana,0,0.0
2023-04-08,37,North Carolina,22,0.207614507422313
2023-04-08,38,North Dakota,7,0.906664110737364
2023-04-08,31,Nebraska,3,0.1529437855116352
2023-04-08,33,New Hampshire,6,0.4302025106618522
2023-04-08,34,New Jersey,39,0.4214331384979496
2023-04-08,35,New Mexico,1,0.0476172563032152
2023-04-08,32,Nevada,4,0.1263607872150682
2023-04-08,36,New York,78,0.3968013739501932
2023-04-08,39,Ohio,13,0.1106448612313428
2023-04-08,40,Oklahoma,23,0.5748180700808194
2023-04-08,41,Oregon,5,0.1179616695351012
2023-04-08,42,Pennsylvania,65,0.5011844917171938
2023-04-08,72,Puerto Rico,33,1.024275643128709
2023-04-08,44,Rhode Island,0,0.0
2023-04-08,45,South Carolina,24,0.4574880209621011
2023-04-08,46,South Dakota,13,1.4341535956437033
2023-04-08,47,Tennessee,29,0.4124821654801641
2023-04-08,48,Texas,128,0.4278847261165025
2023-04-08,US,US,1200,0.3612281040305392
2023-04-08,49,Utah,6,0.1777125901669254
2023-04-08,51,Virginia,54,0.6290871735416187
2023-04-08,50,Vermont,0,0.0
2023-04-08,53,Washington,26,0.3360982151375016
2023-04-08,55,Wisconsin,10,0.1697498328812895
2023-04-08,54,West Virginia,7,0.3943713073465177
2023-04-08,56,Wyoming,2,0.3456720989037009
2023-04-01,02,Alaska,1,0.1405627570541419
2023-04-01,01,Alabama,27,0.5331987302760903
2023-04-01,05,Arkansas,27,0.8876095622506885
2023-04-01,04,Arizona,26,0.3541743120640761
2023-04-01,06,California,29,0.0745759118621756
2023-04-01,08,Colorado,6,0.1033814700431514
2023-04-01,09,Connecticut,12,0.3313920204667712
2023-04-01,11,District of Columbia,10,1.4957162686067105
2023-04-01,10,Delaware,2,0.1970691870501895
2023-04-01,12,Florida,165,0.7437842625347483
2023-04-01,13,Georgia,54,0.4974458000558981
2023-04-01,15,Hawaii,7,0.5003656243097635
2023-04-01,19,Iowa,4,0.1249912506124571
2023-04-01,16,Idaho,3,0.1549970266403723
2023-04-01,17,Illinois,28,0.2228749983284375
2023-04-01,18,Indiana,39,0.5708480210821493
2023-04-01,20,Kansas,9,0.3085942469117431
2023-04-01,21,Kentucky,16,0.356000239410161
2023-04-01,22,Louisiana,27,0.5901543887596135
2023-04-01,25,Massachusetts,13,0.1862821268604211
2023-04-01,24,Maryland,10,0.1630488836858178
2023-04-01,23,Maine,4,0.2889039921475895
2023-04-01,26,Michigan,17,0.1694564683776786
2023-04-01,27,Minnesota,10,0.1749307449180869
2023-04-01,29,Missouri,29,0.470432734850971
2023-04-01,28,Mississippi,19,0.6490611671827842
2023-04-01,30,Montana,1,0.0893205652562651
2023-04-01,37,North Carolina,12,0.113244276775807
2023-04-01,38,North Dakota,0,0.0
2023-04-01,31,Nebraska,10,0.5098126183721173
2023-04-01,33,New Hampshire,9,0.6453037659927784
2023-04-01,34,New Jersey,39,0.4214331384979496
2023-04-01,35,New Mexico,9,0.4285553067289373
2023-04-01,32,Nevada,4,0.1263607872150682
2023-04-01,36,New York,75,0.3815397826444166
2023-04-01,39,Ohio,33,0.280867724664178
2023-04-01,40,Oklahoma,20,0.4998418000702777
2023-04-01,41,Oregon,4,0.094369335628081
2023-04-01,42,Pennsylvania,105,0.809605717389313
2023-04-01,72,Puerto Rico,42,1.303623545800175
2023-04-01,44,Rhode Island,0,0.0
2023-04-01,45,South Carolina,20,0.3812400174684176
2023-04-01,46,South Dakota,12,1.3238340882864954
2023-04-01,47,Tennessee,45,0.6400585326416339
2023-04-01,48,Texas,143,0.4780274674582802
2023-04-01,US,US,1275,0.3838048605324479
2023-04-01,49,Utah,3,0.0888562950834627
2023-04-01,51,Virginia,49,0.570838361176654
2023-04-01,50,Vermont,0,0.0
2023-04-01,53,Washington,32,0.4136593417076943
2023-04-01,55,Wisconsin,4,0.0678999331525158
2023-04-01,54,West Virginia,9,0.507048823731237
2023-04-01,56,Wyoming,1,0.1728360494518504
2023-03-25,02,Alaska,3,0.4216882711624259
2023-03-25,01,Alabama,20,0.3949620224267335
2023-03-25,05,Arkansas,18,0.5917397081671257
2023-03-25,04,Arizona,37,0.5040172902450314
2023-03-25,06,California,36,0.0925769940358043
2023-03-25,08,Colorado,10,0.172302450071919
2023-03-25,09,Connecticut,13,0.3590080221723354
2023-03-25,11,District of Columbia,3,0.4487148805820131
2023-03-25,10,Delaware,2,0.1970691870501895
2023-03-25,12,Florida,158,0.7122297786696378
2023-03-25,13,Georgia,62,0.5711414741382534
2023-03-25,15,Hawaii,1,0.0714808034728233
2023-03-25,19,Iowa,7,0.2187346885717999
2023-03-25,16,Idaho,3,0.1549970266403723
2023-03-25,17,Illinois,30,0.238794641066183
2023-03-25,18,Indiana,21,0.3073797036596188
2023-03-25,20,Kansas,6,0.205729497941162
2023-03-25,21,Kentucky,14,0.3115002094838909
2023-03-25,22,Louisiana,24,0.5245816788974342
2023-03-25,25,Massachusetts,19,0.2722584931036924
2023-03-25,24,Maryland,21,0.3424026557402175
2023-03-25,23,Maine,1,0.0722259980368973
2023-03-25,26,Michigan,21,0.2093285785841912
2023-03-25,27,Minnesota,4,0.0699722979672347
2023-03-25,29,Missouri,32,0.5190981901803817
2023-03-25,28,Mississippi,16,0.5465778249960288
2023-03-25,30,Montana,1,0.0893205652562651
2023-03-25,37,North Carolina,20,0.1887404612930118
2023-03-25,38,North Dakota,0,0.0
2023-03-25,31,Nebraska,9,0.4588313565349056
2023-03-25,33,New Hampshire,9,0.6453037659927784
2023-03-25,34,New Jersey,44,0.4754630280489688
2023-03-25,35,New Mexico,3,0.1428517689096458
2023-03-25,32,Nevada,8,0.2527215744301365
2023-03-25,36,New York,72,0.36627819133864
2023-03-25,39,Ohio,29,0.2468231519776109
2023-03-25,40,Oklahoma,23,0.5748180700808194
2023-03-25,41,Oregon,3,0.0707770017210607
2023-03-25,42,Pennsylvania,154,1.187421718837659
2023-03-25,72,Puerto Rico,25,0.7759663963096279
2023-03-25,44,Rhode Island,2,0.1834206109740551
2023-03-25,45,South Carolina,24,0.4574880209621011
2023-03-25,46,South Dakota,20,2.206390147144159
2023-03-25,47,Tennessee,31,0.4409292113753478
2023-03-25,48,Texas,131,0.437913274384858
2023-03-25,US,US,1300,0.3913304460330841
2023-03-25,49,Utah,3,0.0888562950834627
2023-03-25,51,Virginia,50,0.5824881236496469
2023-03-25,50,Vermont,4,0.6183240327093413
2023-03-25,53,Washington,28,0.3619519239942325
2023-03-25,55,Wisconsin,9,0.1527748495931605
2023-03-25,54,West Virginia,16,0.9014201310777548
2023-03-25,56,Wyoming,0,0.0
2023-03-18,02,Alaska,1,0.1405627570541419
2023-03-18,01,Alabama,22,0.4344582246694069
2023-03-18,05,Arkansas,15,0.4931164234726047
2023-03-18,04,Arizona,55,0.7492148909047764
2023-03-18,06,California,60,0.1542949900596738
2023-03-18,08,Colorado,12,0.2067629400863028
2023-03-18,09,Connecticut,10,0.2761600170556426
2023-03-18,11,District of Columbia,2,0.2991432537213421
2023-03-18,10,Delaware,0,0.0
2023-03-18,12,Florida,211,0.9511422993626174
2023-03-18,13,Georgia,53,0.4882338407956038
2023-03-18,15,Hawaii,4,0.2859232138912934
2023-03-18,19,Iowa,7,0.2187346885717999
2023-03-18,16,Idaho,6,0.3099940532807446
2023-03-18,17,Illinois,12,0.0955178564264732
2023-03-18,18,Indiana,35,0.5122995060993647
2023-03-18,20,Kansas,8,0.2743059972548827
2023-03-18,21,Kentucky,26,0.5785003890415116
2023-03-18,22,Louisiana,21,0.4590089690352549
2023-03-18,25,Massachusetts,20,0.2865878874775709
2023-03-18,24,Maryland,12,0.1956586604229814
2023-03-18,23,Maine,5,0.3611299901844869
2023-03-18,26,Michigan,33,0.328944909203729
2023-03-18,27,Minnesota,6,0.1049584469508521
2023-03-18,29,Missouri,24,0.3893236426352863
2023-03-18,28,Mississippi,22,0.7515445093695395
2023-03-18,30,Montana,2,0.1786411305125303
2023-03-18,37,North Carolina,32,0.3019847380688189
2023-03-18,38,North Dakota,11,1.424757888301572
2023-03-18,31,Nebraska,11,0.5607938802093291
2023-03-18,33,New Hampshire,10,0.7170041844364203
2023-03-18,34,New Jersey,22,0.2377315140244844
2023-03-18,35,New Mexico,3,0.1428517689096458
2023-03-18,32,Nevada,6,0.1895411808226024
2023-03-18,36,New York,67,0.3408422058290122
2023-03-18,39,Ohio,34,0.2893788678358197
2023-03-18,40,Oklahoma,29,0.7247706101019028
2023-03-18,41,Oregon,9,0.2123310051631822
2023-03-18,42,Pennsylvania,163,1.256816494613886
2023-03-18,72,Puerto Rico,11,0.3414252143762363
2023-03-18,44,Rhode Island,1,0.0917103054870275
2023-03-18,45,South Carolina,21,0.4003020183418385
2023-03-18,46,South Dakota,15,1.6547926103581192
2023-03-18,47,Tennessee,29,0.4124821654801641
2023-03-18,48,Texas,158,0.5281702088000578
2023-03-18,US,US,1425,0.4289583735362653
2023-03-18,49,Utah,3,0.0888562950834627
2023-03-18,51,Virginia,60,0.6989857483795763
2023-03-18,50,Vermont,2,0.3091620163546706
2023-03-18,53,Washington,28,0.3619519239942325
2023-03-18,55,Wisconsin,6,0.1018498997287737
2023-03-18,54,West Virginia,8,0.4507100655388774
2023-03-18,56,Wyoming,2,0.3456720989037009
2023-03-11,02,Alaska,4,0.5622510282165678
2023-03-11,01,Alabama,17,0.3357177190627235
2023-03-11,05,Arkansas,23,0.7561118493246606
2023-03-11,04,Arizona,43,0.5857498237982798
2023-03-11,06,California,47,0.1208644088800778
2023-03-11,08,Colorado,9,0.1550722050647271
2023-03-11,09,Connecticut,19,0.524704032405721
2023-03-11,11,District of Columbia,2,0.2991432537213421
2023-03-11,10,Delaware,1,0.0985345935250947
2023-03-11,12,Florida,180,0.8114010136742709
2023-03-11,13,Georgia,51,0.4698099222750149
2023-03-11,15,Hawaii,3,0.21444241041847
2023-03-11,19,Iowa,12,0.3749737518373713
2023-03-11,16,Idaho,4,0.206662702187163
2023-03-11,17,Illinois,16,0.1273571419019643
2023-03-11,18,Indiana,32,0.4683881198622763
2023-03-11,20,Kansas,6,0.205729497941162
2023-03-11,21,Kentucky,15,0.3337502244470259
2023-03-11,22,Louisiana,22,0.4808665389893147
2023-03-11,25,Massachusetts,18,0.2579290987298138
2023-03-11,24,Maryland,16,0.2608782138973085
2023-03-11,23,Maine,0,0.0
2023-03-11,26,Michigan,36,0.3588489918586135
2023-03-11,27,Minnesota,5,0.0874653724590434
2023-03-11,29,Missouri,35,0.5677636455097925
2023-03-11,28,Mississippi,32,1.0931556499920576
2023-03-11,30,Montana,3,0.2679616957687955
2023-03-11,37,North Carolina,25,0.2359255766162648
2023-03-11,38,North Dakota,5,0.6476172219552601
2023-03-11,31,Nebraska,14,0.7137376657209643
2023-03-11,33,New Hampshire,4,0.2868016737745681
2023-03-11,34,New Jersey,22,0.2377315140244844
2023-03-11,35,New Mexico,5,0.2380862815160763
2023-03-11,32,Nevada,3,0.0947705904113012
2023-03-11,36,New York,56,0.2848830377078311
2023-03-11,39,Ohio,26,0.2212897224626856
2023-03-11,40,Oklahoma,19,0.4748497100667638
2023-03-11,41,Oregon,6,0.1415540034421215
2023-03-11,42,Pennsylvania,177,1.3647639235991276
2023-03-11,72,Puerto Rico,16,0.4966184936381619
2023-03-11,44,Rhode Island,0,0.0
2023-03-11,45,South Carolina,31,0.5909220270760472
2023-03-11,46,South Dakota,13,1.4341535956437033
2023-03-11,47,Tennessee,27,0.3840351195849804
2023-03-11,48,Texas,157,0.5248273593772727
2023-03-11,US,US,1372,0.4130041322749165
2023-03-11,49,Utah,7,0.2073313551947463
2023-03-11,51,Virginia,40,0.4659904989197175
2023-03-11,50,Vermont,5,0.7729050408866767
2023-03-11,53,Washington,47,0.607562158133176
2023-03-11,55,Wisconsin,10,0.1697498328812895
2023-03-11,54,West Virginia,4,0.2253550327694387
2023-03-11,56,Wyoming,2,0.3456720989037009
2023-03-04,02,Alaska,2,0.2811255141082839
2023-03-04,01,Alabama,16,0.3159696179413868
2023-03-04,05,Arkansas,33,1.0848561316397305
2023-03-04,04,Arizona,50,0.6811044462770695
2023-03-04,06,California,62,0.1594381563949963
2023-03-04,08,Colorado,19,0.3273746551366462
2023-03-04,09,Connecticut,10,0.2761600170556426
2023-03-04,11,District of Columbia,4,0.5982865074426842
2023-03-04,10,Delaware,5,0.4926729676254739
2023-03-04,12,Florida,178,0.8023854468556678
2023-03-04,13,Georgia,54,0.4974458000558981
2023-03-04,15,Hawaii,1,0.0714808034728233
2023-03-04,19,Iowa,6,0.1874868759186856
2023-03-04,16,Idaho,3,0.1549970266403723
2023-03-04,17,Illinois,24,0.1910357128529464
2023-03-04,18,Indiana,45,0.6586707935563261
2023-03-04,20,Kansas,4,0.1371529986274413
2023-03-04,21,Kentucky,12,0.2670001795576207
2023-03-04,22,Louisiana,25,0.546439248851494
2023-03-04,25,Massachusetts,15,0.2149409156081781
2023-03-04,24,Maryland,13,0.2119635487915632
2023-03-04,23,Maine,4,0.2889039921475895
2023-03-04,26,Michigan,51,0.5083694051330357
2023-03-04,27,Minnesota,8,0.1399445959344695
2023-03-04,29,Missouri,39,0.6326509192823403
2023-03-04,28,Mississippi,34,1.1614778781165611
2023-03-04,30,Montana,6,0.535923391537591
2023-03-04,37,North Carolina,34,0.3208587841981201
2023-03-04,38,North Dakota,5,0.6476172219552601
2023-03-04,31,Nebraska,6,0.3058875710232704
2023-03-04,33,New Hampshire,2,0.143400836887284
2023-03-04,34,New Jersey,31,0.3349853152163189
2023-03-04,35,New Mexico,16,0.7618761008514442
2023-03-04,32,Nevada,4,0.1263607872150682
2023-03-04,36,New York,49,0.2492726579943522
2023-03-04,39,Ohio,23,0.1957562929477604
2023-03-04,40,Oklahoma,32,0.7997468801124444
2023-03-04,41,Oregon,5,0.1179616695351012
2023-03-04,42,Pennsylvania,169,1.3030796784647038
2023-03-04,72,Puerto Rico,22,0.6828504287524726
2023-03-04,44,Rhode Island,1,0.0917103054870275
2023-03-04,45,South Carolina,29,0.5527980253292055
2023-03-04,46,South Dakota,7,0.7722365515004557
2023-03-04,47,Tennessee,41,0.5831644408512665
2023-03-04,48,Texas,159,0.531513058222843
2023-03-04,US,US,1494,0.4497289895180213
2023-03-04,49,Utah,3,0.0888562950834627
2023-03-04,51,Virginia,57,0.6640364609605974
2023-03-04,50,Vermont,1,0.1545810081773353
2023-03-04,53,Washington,58,0.749757556845196
2023-03-04,55,Wisconsin,7,0.1188248830169026
2023-03-04,54,West Virginia,9,0.507048823731237
2023-03-04,56,Wyoming,1,0.1728360494518504
2023-02-25,02,Alaska,5,0.7028137852707098
2023-02-25,01,Alabama,31,0.612191134761437
2023-02-25,05,Arkansas,30,0.9862328469452096
2023-02-25,04,Arizona,45,0.6129940016493626
2023-02-25,06,California,79,0.2031550702452372
2023-02-25,08,Colorado,13,0.2239931850934947
2023-02-25,09,Connecticut,17,0.4694720289945925
2023-02-25,11,District of Columbia,4,0.5982865074426842
2023-02-25,10,Delaware,0,0.0
2023-02-25,12,Florida,215,0.9691734329998236
2023-02-25,13,Georgia,60,0.5527175556176647
2023-02-25,15,Hawaii,5,0.3574040173641167
2023-02-25,19,Iowa,11,0.3437259391842571
2023-02-25,16,Idaho,3,0.1549970266403723
2023-02-25,17,Illinois,32,0.2547142838039286
2023-02-25,18,Indiana,42,0.6147594073192377
2023-02-25,20,Kansas,9,0.3085942469117431
2023-02-25,21,Kentucky,11,0.2447501645944857
2023-02-25,22,Louisiana,22,0.4808665389893147
2023-02-25,25,Massachusetts,21,0.3009172818514494
2023-02-25,24,Maryland,26,0.4239270975831264
2023-02-25,23,Maine,0,0.0
2023-02-25,26,Michigan,55,0.5482415153395483
2023-02-25,27,Minnesota,6,0.1049584469508521
2023-02-25,29,Missouri,36,0.5839854639529295
2023-02-25,28,Mississippi,32,1.0931556499920576
2023-02-25,30,Montana,3,0.2679616957687955
2023-02-25,37,North Carolina,28,0.2642366458102165
2023-02-25,38,North Dakota,9,1.165710999519468
2023-02-25,31,Nebraska,9,0.4588313565349056
2023-02-25,33,New Hampshire,2,0.143400836887284
2023-02-25,34,New Jersey,41,0.4430450943183573
2023-02-25,35,New Mexico,11,0.5237898193353678
2023-02-25,32,Nevada,3,0.0947705904113012
2023-02-25,36,New York,55,0.2797958406059055
2023-02-25,39,Ohio,24,0.2042674361194021
2023-02-25,40,Oklahoma,33,0.8247389701159583
2023-02-25,41,Oregon,6,0.1415540034421215
2023-02-25,42,Pennsylvania,166,1.279948086539295
2023-02-25,72,Puerto Rico,32,0.9932369872763238
2023-02-25,44,Rhode Island,2,0.1834206109740551
2023-02-25,45,South Carolina,41,0.781542035810256
2023-02-25,46,South Dakota,4,0.4412780294288317
2023-02-25,47,Tennessee,43,0.6116114867464502
2023-02-25,48,Texas,208,0.6953126799393166
2023-02-25,US,US,1655,0.4981937601421187
2023-02-25,49,Utah,4,0.1184750601112836
2023-02-25,51,Virginia,61,0.7106355108525693
2023-02-25,50,Vermont,2,0.3091620163546706
2023-02-25,53,Washington,38,0.491220468277887
2023-02-25,55,Wisconsin,6,0.1018498997287737
2023-02-25,54,West Virginia,14,0.7887426146930354
2023-02-25,56,Wyoming,0,0.0
2023-02-18,02,Alaska,2,0.2811255141082839
2023-02-18,01,Alabama,30,0.5924430336401003
2023-02-18,05,Arkansas,25,0.8218607057876746
2023-02-18,04,Arizona,38,0.5176393791705728
2023-02-18,06,California,73,0.1877255712392698
2023-02-18,08,Colorado,17,0.2929141651222623
2023-02-18,09,Connecticut,14,0.3866240238778997
2023-02-18,11,District of Columbia,5,0.7478581343033552
2023-02-18,10,Delaware,1,0.0985345935250947
2023-02-18,12,Florida,236,1.0638368845951551
2023-02-18,13,Georgia,75,0.6908969445220808
2023-02-18,15,Hawaii,4,0.2859232138912934
2023-02-18,19,Iowa,9,0.2812303138780285
2023-02-18,16,Idaho,8,0.4133254043743261
2023-02-18,17,Illinois,28,0.2228749983284375
2023-02-18,18,Indiana,33,0.4830252486079724
2023-02-18,20,Kansas,3,0.102864748970581
2023-02-18,21,Kentucky,22,0.4895003291889714
2023-02-18,22,Louisiana,33,0.721299808483972
2023-02-18,25,Massachusetts,40,0.5731757749551418
2023-02-18,24,Maryland,26,0.4239270975831264
2023-02-18,23,Maine,4,0.2889039921475895
2023-02-18,26,Michigan,60,0.5980816530976891
2023-02-18,27,Minnesota,10,0.1749307449180869
2023-02-18,29,Missouri,42,0.6813163746117511
2023-02-18,28,Mississippi,28,0.9565111937430504
2023-02-18,30,Montana,6,0.535923391537591
2023-02-18,37,North Carolina,47,0.4435400840385778
2023-02-18,38,North Dakota,10,1.29523444391052
2023-02-18,31,Nebraska,6,0.3058875710232704
2023-02-18,33,New Hampshire,4,0.2868016737745681
2023-02-18,34,New Jersey,53,0.5727168292408034
2023-02-18,35,New Mexico,3,0.1428517689096458
2023-02-18,32,Nevada,12,0.3790823616452048
2023-02-18,36,New York,87,0.4425861478675232
2023-02-18,39,Ohio,47,0.4000237290671625
2023-02-18,40,Oklahoma,45,1.124644050158125
2023-02-18,41,Oregon,4,0.094369335628081
2023-02-18,42,Pennsylvania,197,1.5189745364351872
2023-02-18,72,Puerto Rico,44,1.3657008575049452
2023-02-18,44,Rhode Island,2,0.1834206109740551
2023-02-18,45,South Carolina,43,0.8196660375570979
2023-02-18,46,South Dakota,13,1.4341535956437033
2023-02-18,47,Tennessee,48,0.6827291014844096
2023-02-18,48,Texas,244,0.8156552591595829
2023-02-18,US,US,1896,0.570740404368252
2023-02-18,49,Utah,3,0.0888562950834627
2023-02-18,51,Virginia,57,0.6640364609605974
2023-02-18,50,Vermont,2,0.3091620163546706
2023-02-18,53,Washington,31,0.4007324872793289
2023-02-18,55,Wisconsin,11,0.1867248161694185
2023-02-18,54,West Virginia,9,0.507048823731237
2023-02-18,56,Wyoming,2,0.3456720989037009
